57,155.5,198,173
57,155.5,198,173
57,155.5,198,173
69.356,155.5,198,173
67.356,154,202,176
67.356,154,202,176
67.356,154,202,176
79.964,154,202,176
79.964,154,202,176
77.964,152,206,180
77.964,164.88,206,180
89.106,162.88,210,184
89.106,162.88,210,184
89.106,162.88,210,184
102.25,162.88,210,184
104.25,164.88,206,180
104.25,164.88,206,180
115.39,162.88,210,184
113.39,161.38,214,187
126.62,161.38,214,187
124.12,159.38,219,191
135.65,157.38,223,195
149.17,157.38,223,195
149.17,157.38,223,195
162.7,157.38,223,195
176.22,157.38,223,195
176.22,157.38,223,195
189.75,157.38,223,195
187.75,141.73,227,199
201.39,141.73,227,199
215.04,141.73,227,199
215.04,141.73,227,199
228.69,141.73,227,199
228.69,128.08,227,199
228.69,128.08,227,199
242.34,128.08,227,199
242.34,114.43,227,199
242.34,114.43,227,199
242.34,114.43,227,199
255.99,114.43,227,199
255.99,100.78,227,199
255.99,100.78,227,199
255.99,100.78,227,199
255.99,100.78,227,199
255.99,100.78,227,199
255.99,100.78,227,199
255.99,100.78,227,199
255.99,100.78,227,199
255.99,100.78,227,199
255.99,100.78,227,199
255.99,100.78,227,199
255.99,87.126,227,199
255.99,87.126,227,199
255.99,87.126,227,199
269.64,87.126,227,199
269.64,87.126,227,199
269.64,87.126,227,199
269.64,87.126,227,199
283.29,87.126,227,199
283.29,87.126,227,199
283.29,87.126,227,199
296.94,87.126,227,199
296.94,87.126,227,199
310.59,87.126,227,199
324.24,87.126,227,199
324.24,87.126,227,199
337.89,87.126,227,199
337.89,87.126,227,199
354.96,87.126,227,199
368.61,87.126,227,199
382.26,87.126,227,199
382.26,73.476,227,199
395.91,87.126,227,199
409.56,87.126,227,199
409.56,87.126,227,199
423.21,87.126,227,199
423.21,87.126,227,199
423.21,87.126,227,199
436.86,87.126,227,199
436.86,87.126,227,199
436.86,87.126,227,199
436.86,87.126,227,199
436.86,87.126,227,199
436.86,87.126,227,199
436.86,100.78,227,199
436.86,87.126,227,199
436.86,100.78,227,199
436.86,100.78,227,199
436.86,100.78,227,199
423.21,100.78,227,199
423.21,87.126,227,199
423.21,87.126,227,199
423.21,87.126,227,199
423.21,87.126,227,199
423.21,87.126,227,199
423.21,87.126,227,199
423.21,87.126,227,199
423.21,87.126,227,199
423.21,87.126,227,199
423.21,87.126,227,199
423.21,87.126,227,199
423.21,87.126,227,199
423.21,87.126,227,199
436.86,87.126,227,199
436.86,87.126,227,199
436.86,100.78,227,199
436.86,100.78,227,199
450.51,100.78,227,199
450.51,100.78,227,199
450.51,100.78,227,199
450.51,100.78,227,199
450.51,114.43,227,199
464.16,114.43,227,199
464.16,114.43,227,199
464.16,114.43,227,199
464.16,114.43,227,199
464.16,114.43,227,199
464.16,114.43,227,199
464.16,114.43,227,199
464.16,114.43,227,199
464.16,114.43,227,199
450.51,114.43,227,199
450.51,114.43,227,199
450.51,114.43,227,199
450.51,114.43,227,199
450.51,114.43,227,199
450.51,114.43,227,199
450.51,114.43,227,199
450.51,114.43,227,199
450.51,100.78,227,199
450.51,100.78,227,199
450.51,100.78,227,199
450.51,100.78,227,199
450.51,100.78,227,199
450.51,100.78,227,199
450.51,100.78,227,199
450.51,114.43,227,199
464.16,114.43,227,199
464.16,114.43,227,199
464.16,114.43,227,199
464.16,114.43,227,199
464.16,114.43,227,199
464.16,114.43,227,199
464.16,114.43,227,199
464.16,114.43,227,199
464.16,114.43,227,199
464.16,128.08,227,199
461.66,126.08,232,203
445.23,124.08,237,207
445.23,124.08,237,207
445.23,124.08,237,207
431.31,124.08,237,207
431.31,124.08,237,207
417.39,124.08,237,207
403.47,124.08,237,207
403.47,124.08,237,207
389.55,124.08,237,207
389.55,124.08,237,207
375.63,110.15,237,207
375.63,110.15,237,207
361.7,110.15,237,207
361.7,110.15,237,207
361.7,110.15,237,207
361.7,110.15,237,207
361.7,110.15,237,207
347.78,110.15,237,207
347.78,110.15,237,207
347.78,110.15,237,207
347.78,110.15,237,207
347.78,110.15,237,207
347.78,110.15,237,207
347.78,110.15,237,207
347.78,110.15,237,207
