771.5,428.5,25,91
771.5,428.5,25,91
767.76,428.5,25,91
767.26,427.5,26,93
763.43,427.5,26,93
763.43,427.5,26,93
763.43,427.5,26,93
759.6,427.5,26,93
755.77,427.5,26,93
755.77,423.67,26,93
756.27,424.67,25,91
752.53,424.67,25,91
752.53,424.67,25,91
752.53,424.67,25,91
748.79,424.67,25,91
748.79,424.67,25,91
748.79,424.67,25,91
745.08,425.67,25,89
745.08,425.67,25,89
745.08,421.95,25,89
745.58,422.95,24,87
745.58,423.45,24,86
742.02,423.45,24,86
742.02,423.45,24,86
742.02,423.45,24,86
742.02,423.45,24,86
738.45,422.95,24,87
738.45,419.38,24,87
738.45,422.95,24,87
734.23,421.95,25,89
734.23,421.95,25,89
734.23,421.95,25,89
730.52,418.24,25,89
731.02,419.24,24,87
727.45,419.24,24,87
727.45,419.24,24,87
727.45,419.24,24,87
723.88,419.24,24,87
723.88,419.24,24,87
720.31,419.24,24,87
720.31,419.24,24,87
720.31,419.24,24,87
720.31,419.24,24,87
716.74,415.67,24,87
716.74,416.17,24,86
716.74,416.17,24,86
716.74,416.17,24,86
713.18,416.17,24,86
713.18,416.17,24,86
713.18,416.17,24,86
709.61,412.1,24,87
709.61,412.6,24,86
710.11,413.6,23,84
706.65,413.6,23,84
706.65,413.6,23,84
703.18,413.6,23,84
703.18,413.6,23,84
703.18,413.6,23,84
699.72,413.6,23,84
699.72,413.6,23,84
696.25,410.13,23,84
696.25,410.13,23,84
696.25,410.13,23,84
696.25,410.13,23,84
692.78,410.13,23,84
692.78,410.13,23,84
692.78,410.13,23,84
689.32,410.13,23,84
689.32,410.13,23,84
689.32,410.13,23,84
689.32,410.13,23,84
685.85,410.13,23,84
685.85,406.67,23,84
685.85,406.67,23,84
682.39,406.67,23,84
682.39,406.67,23,84
682.39,406.67,23,84
678.92,406.67,23,84
675.45,406.67,23,84
675.45,406.67,23,84
675.45,406.67,23,84
671.99,406.67,23,84
668.52,406.67,23,84
668.52,406.67,23,84
668.52,403.2,23,84
665.06,403.2,23,84
665.06,403.2,23,84
665.06,403.2,23,84
661.59,403.2,23,84
661.59,406.67,23,84
661.59,403.2,23,84
658.13,403.2,23,84
658.13,404.2,23,82
661.52,404.2,23,82
664.91,400.81,23,82
672.53,404.2,23,82
675.92,400.81,23,82
675.92,404.2,23,82
651.35,400.81,23,82
651.35,400.81,23,82
647.96,400.81,23,82
647.96,400.81,23,82
647.96,400.81,23,82
644.57,400.81,23,82
641.18,400.81,23,82
641.18,400.81,23,82
641.18,400.81,23,82
637.79,400.81,23,82
637.79,397.42,23,82
638.29,397.92,22,81
634.98,397.92,22,81
634.98,397.92,22,81
634.98,398.92,22,79
631.69,398.92,22,79
631.69,398.92,22,79
631.69,398.92,22,79
628.4,398.92,22,79
628.4,398.92,22,79
628.4,398.92,22,79
628.4,398.92,22,79
628.4,395.63,22,79
625.7,396.13,21,78
625.7,396.13,21,78
625.7,396.13,21,78
622.5,396.13,21,78
622.5,396.13,21,78
622.5,396.13,21,78
622.5,396.13,21,78
619.29,396.13,21,78
619.29,396.13,21,78
619.29,396.13,21,78
616.09,396.13,21,78
616.09,392.93,21,78
616.09,392.93,21,78
616.09,392.93,21,78
616.09,392.93,21,78
616.09,392.93,21,78
616.09,392.93,21,78
616.09,392.93,21,78
616.09,392.93,21,78
616.09,392.93,21,78
616.09,392.93,21,78
616.09,392.93,21,78
616.09,392.93,21,78
612.3,392.43,22,79
615.59,389.14,22,79
