157.5,141.5,15,15
157.5,141.5,15,15
166.38,145.94,15,15
168.6,145.94,15,15
167.61,145.94,15,15
168.6,144.71,15,15
167.61,143.72,15,15
167.61,143.72,15,15
167.61,143.72,15,15
167.61,143.72,15,15
167.61,143.72,15,15
167.61,143.72,15,15
167.61,143.72,15,15
167.61,143.72,15,15
167.61,143.72,15,15
167.61,143.72,15,15
167.61,143.72,15,15
167.61,143.72,15,15
167.61,143.72,15,15
167.61,143.72,15,15
167.61,143.72,15,15
167.61,143.72,15,15
167.61,143.72,15,15
166.63,143.72,15,15
166.63,144.71,15,15
167.61,145.69,15,15
168.6,147.91,15,15
169.59,151.12,15,15
170.82,153.34,15,15
173.04,156.55,15,15
175.26,158.77,15,15
175.26,158.77,15,15
175.26,161.97,15,15
175.26,164.19,15,15
175.26,164.19,15,15
173.04,168.63,15,15
170.82,170.85,15,15
168.6,176.28,15,15
166.38,183.68,15,15
163.17,184.91,15,15
158.98,185.9,15,15
150.1,186.89,15,15
146.89,186.89,15,15
146.89,186.89,15,15
140.48,185.65,15,15
138.26,184.67,15,15
136.04,184.67,15,15
134.81,184.67,15,15
133.57,184.67,15,15
132.59,184.67,15,15
131.6,185.9,15,15
131.6,185.9,15,15
131.6,185.9,15,15
131.6,186.89,15,15
131.6,186.89,15,15
131.6,186.89,15,15
131.6,185.9,15,15
131.6,185.9,15,15
131.6,185.9,15,15
131.6,185.9,15,15
132.59,185.9,15,15
132.59,185.9,15,15
133.82,186.89,15,15
136.04,186.89,15,15
136.04,186.89,15,15
139.49,185.9,15,15
141.71,185.9,15,15
142.95,184.91,15,15
145.17,183.93,15,15
147.39,183.93,15,15
149.61,182.94,15,15
149.61,181.95,15,15
151.83,181.95,15,15
151.83,181.95,15,15
152.81,181.95,15,15
152.81,180.97,15,15
152.81,180.97,15,15
152.81,180.97,15,15
151.83,180.97,15,15
151.83,180.97,15,15
151.83,182.2,15,15
151.83,188.61,15,15
151.83,187.63,15,15
152.81,191.82,15,15
157.25,196.26,15,15
161.69,195.27,15,15
166.13,191.82,15,15
172.79,185.16,15,15
178.22,177.51,15,15
184.63,168.39,15,15
189.29,143.66,16,16
189.29,141.26,16,16
185.83,134.33,16,16
176.29,104.66,16,16
173.89,103.59,16,16
158.29,94.66,16,16
148.29,94.66,16,16
138.69,97.06,16,16
129.09,103.99,16,16
120.29,112.26,16,16
116.35,119.17,15,15
115.12,126.82,15,15
117.35,143.17,15,15
114.45,140.54,16,16
118.99,148.54,16,16
125.92,154.67,16,16
128.32,155.74,16,16
131.79,156.81,16,16
132.85,156.81,16,16
135.57,157.31,15,15
134.59,157.31,15,15
134.59,157.31,15,15
134.59,157.31,15,15
133.6,156.32,15,15
131.38,156.32,15,15
131.38,156.32,15,15
130.39,156.32,15,15
129.41,156.32,15,15
129.41,158.54,15,15
129.41,160.51,15,15
133.85,168.16,15,15
132.61,168.16,15,15
136.81,173.59,15,15
150.61,185.16,15,15
148.78,183.59,16,16
169.11,196.66,16,16
178.71,190.79,16,16
193.11,184.66,16,16
200.05,176.39,16,16
194.18,173.99,16,16
191.78,168.93,16,16
198.98,164.13,16,16
205.91,161.73,16,16
204.85,160.66,16,16
204.85,160.66,16,16
203.78,160.66,16,16
204.71,160.16,17,17
204.71,162.74,17,17
204.15,160.84,16,16
204.15,159.77,16,16
204.15,160.84,16,16
204.15,162.97,16,16
204.15,161.91,16,16
168.11,129.66,16,16
165.71,126.19,16,16
165.71,128.33,16,16
165.71,128.33,16,16
167.2,128.83,15,15
167.2,128.83,15,15
167.2,128.83,15,15
167.2,129.81,15,15
167.2,129.81,15,15
168.19,129.81,15,15
168.19,130.8,15,15
168.19,130.8,15,15
168.19,131.79,15,15
169.17,132.77,15,15
169.17,132.77,15,15
169.17,134.01,15,15
170.16,134.99,15,15
170.16,135.98,15,15
171.15,136.97,15,15
172.13,138.94,15,15
172.13,138.94,15,15
